timestamp,open,high,low,close,spread,real_volume,volume,rsi,atr,atr_percent,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_width,bb_percent_b,ema_9,ema_21,ema_9_dist_pct,ema_21_dist_pct,ema_cross_bull,ema_cross_bear,volume_sma,volume_ratio,volume_increasing,high_volume,buy_volume,sell_volume,ofi_pseudo,ofi_trend,ofi_std,ofi_divergence,volume_momentum,toxicity,dist_from_struct_low,dist_from_struct_high,struct_compression_pct,struct_position,upper_wick_ratio,lower_wick_ratio,body_to_struct_ratio,returns_1,returns_5,returns_20,log_returns,price_position,dist_from_sma_20,volatility_20,normalized_range,avg_normalized_range,close_lag_1,close_lag_2,close_lag_3,close_lag_5,higher_high,lower_low,hh_count_5,ll_count_5,hour,weekday,london_session,ny_session,swing_high,swing_low,swing_high_level,swing_low_level,last_swing_high,last_swing_low,is_fvg_bull,is_fvg_bear,fvg_top,fvg_bottom,fvg_mid,fvg_signal,ob,ob_top,ob_bottom,ob_mitigated,bos,choch,market_structure,action_taken,was_random,pnl,win
2026-06-05T22:40:38.527359,4354.37,4354.38,4350.83,4352.88,4,0,158,37.562009060082794,4.994486491734924,0.11473981574807769,-4.690576797230278,-4.654244712453961,-0.03633208477631733,4359.682999999999,4371.28726618469,4348.078733815308,0.005323444931519733,0.20687504527543252,4355.658373217772,4359.681143017335,-0.06378767524230096,-0.15600092745836872,0,0,700.9,0.22542445427307747,0,0,0,158,-0.999999999993671,0.19999999999985812,1.0052493798983562,-1.1999999999935291,-0.7159454135409862,3.1159454135280447,0.07333855975942598,0.40249214313271897,0.4750345380615985,0.15403186865506865,0.42253521114855996,0.5774647885697499,0.07194591984200063,-0.0003421849773904695,-0.001012096968528553,-0.0030050389372423547,-0.00034224353602881725,0.577464788732416,-0.0015604345545304765,0.0008283188725444187,0.0008155520023525073,0.0011331937045231677,4354.37,4353.18,4349.97,4357.29,0,0,2,2,17,5,0,1,0,0,,,4364.09,4353.02,False,False,,,,0,0,,,False,0,0,-1,STANDARD,1,7.38,1
2026-06-05T22:45:05.058561,4348.88,4350.29,4348.71,4349.5,4,0,315,35.34141059384012,4.9089407407281,0.11286218509548453,-4.985712584892099,-4.774701271086052,-0.21101131380604699,4356.9735,4367.7904287887695,4346.156571211231,0.004965340637839304,0.15454612182714395,4352.885407086492,4357.284828361685,-0.07777386193030392,-0.17866237045173866,0,0,721.9,0.43634852472641644,0,0,315,0,0.9999999999968254,0.1999999999995321,1.005249379898622,0.7999999999972933,-0.4866815441176957,2.0866815441122823,0.037719705786293724,0.47913553281975746,0.5159544807881083,0.07295373665157202,0.4999999996835443,0.4999999996835443,0.027580071173144916,0.00014256544213675504,-0.0008453590248967968,-0.004538453264001596,0.00014255528064988231,0.5,-0.0017152961797908262,0.0008314554330065561,0.00036326014484421823,0.0010794369363793933,4348.88,4352.81,4351.98,4353.18,0,0,1,3,17,5,0,1,0,0,,,4364.09,4353.02,False,False,,,,0,0,,,False,0,0,-1,STANDARD,1,3.93,1
2026-06-05T22:45:05.064843,4348.57,4350.5,4347.24,4350.39,4,0,441,37.597941949914755,4.746941475612117,0.10911530864157275,-4.952312268411333,-4.877920610531115,-0.07439165788021818,4355.067,4363.7680153068195,4346.3659846931805,0.003995812375249107,0.23123826156620833,4351.572020536498,4355.8659345916485,-0.027163069596898137,-0.12571402962982925,0,0,724.8,0.6084437086092715,0,0,441,0,0.9999999999977325,0.09999999999974131,1.0208355710666208,0.8999999999979912,-0.38237935115757204,2.1823793511535543,0.1102264359351726,0.3723804072737408,0.4819673267942785,0.22820390661132967,0.033742331277890454,0.9662576684153611,0.08670795616550402,0.00042543014437046445,-0.0003653509437081537,-0.0036301256916705382,0.00042533967462472344,0.9662576687117591,-0.0010739214804271757,0.0008258768090284674,0.0007493581035264007,0.0010803381569430453,4348.54,4348.57,4348.88,4351.98,1,0,1,3,17,5,0,1,0,0,,,4364.09,4353.02,False,False,,,,0,0,,,False,0,0,-1,STANDARD,1,7.2,1
2026-06-05T22:49:25.727003,4349.82,4350.11,4346.25,4348.62,4,0,463,35.20979764079725,4.6836080177632695,0.10770331778272807,-4.9334405703029915,-4.892780689917684,-0.040659880385307545,4354.6044999999995,4363.7290544375865,4345.4799455624125,0.004190761497438858,0.17206617917980316,4350.912816428587,4355.171458377906,-0.0526973654799366,-0.1504294019309628,0,0,699.85,0.6615703365006786,0,0,0,463,-0.9999999999978402,0.09999999999982795,1.0208355710665735,-1.0999999999976682,-0.14259780591281723,2.3425978059081536,0.06949558173782289,0.35574504095544557,0.4246080212336111,0.1633315305482007,0.386010362594274,0.6139896371466586,0.06489994591319266,-0.00030804880964430126,-0.0009625965755455379,-0.0020241242564440487,-0.00030809626642511634,0.6139896373057233,-0.0013742924300013115,0.0007020911674773307,0.0008876379173162228,0.0010983601875198437,4349.96,4348.54,4348.57,4352.81,0,1,1,3,17,5,0,1,0,0,,,4364.09,4353.02,False,False,,,,0,0,,,False,0,0,-1,STANDARD,1,-10.41,0
2026-06-05T22:50:32.710157,4355.78,4359.48,4355.49,4359.42,4,0,281,55.882248917627976,4.451977451990152,0.10212315977790973,-2.3630954746386124,-3.9059159134832284,1.542820438844616,4353.157499999999,4362.216899015801,4344.098100984198,0.004162219729380947,0.8456355100971783,4353.448052486543,4354.446373363425,0.13717741526848076,0.11421949451483612,0,0,651.15,0.43154419104660985,0,0,281,0,0.9999999999964413,0.19999999999959034,1.0052493798984412,0.799999999996851,-0.5406988865852722,2.1406988865789742,0.3420369381478504,0.1071243422289892,0.44863986657959765,0.7608806963256008,0.01503759398106676,0.9849624057683066,0.18637992830588812,0.0008310758069700608,0.002894056371985254,4.587787310272873e-06,0.0008307306546901635,0.9849624060151644,0.0014386109393011992,0.0007193727384497185,0.0009152593693655995,0.0009485913910578853,4355.8,4353.36,4352.09,4346.84,1,0,4,1,17,5,0,1,0,0,,,4364.09,4353.02,True,False,4355.49,4354.36,4354.924999999999,1,0,,,False,0,0,-1,INVERSE,1,2.17,1
2026-06-05T22:55:59.292681,4354.75,4355.48,4353.47,4355.02,4,0,202,49.07749820467527,4.377133253256004,0.10050776467745279,-2.335471853743911,-3.6518433660389413,1.3163715122950301,4352.6205,4360.408024368488,4344.8329756315115,0.0035783153474962717,0.6540605131015587,4353.013641989334,4354.111779937174,0.04609124104994262,0.020858905529509295,0,0,656.6,0.3076454462381968,0,0,202,0,0.9999999999950495,0.09999999999966817,1.0208355710663761,0.8999999999953814,-0.734935034951332,2.5349350349420945,0.24076085955764515,0.20826540406238375,0.44869521705372073,0.5355862774943465,0.22885572127882056,0.7711442782236669,0.013824884791941381,6.42977537121947e-05,0.0013289678196652943,-0.0013895640529408837,6.429568670023082e-05,0.7711442786073208,0.0005512770984743565,0.0006867378206097475,0.00046153634196842,0.0009376640091511467,4354.74,4355.8,4353.36,4349.24,0,1,4,1,17,5,0,1,0,-1,,4344.56,4364.09,4344.56,False,False,,,,0,0,,,False,0,0,-1,INVERSE,1,-7.73,0
2026-06-05T22:59:19.637842,4363.37,4364.36,4361.09,4363.03,4,0,471,58.202557090354894,4.639192671526164,0.1063296074408419,0.889351448877278,-1.104646906012172,1.99399835488945,4354.3045,4365.697462694034,4342.911537305967,0.005232965537450808,0.8829337563164811,4359.702276927122,4357.467177977027,0.07632913583318457,0.12766182270029994,0,0,611.9,0.7697336166040203,0,0,0,471,-0.9999999999978769,0.09999999999984452,1.020835571066375,-1.0999999999977215,-0.20760481803872322,2.4076048180341663,0.4251293571729954,0.09328379589413058,0.5176486853411368,0.8194321206379744,0.4067278286218323,0.5932721710723572,0.015084294586737435,-7.792142312024186e-05,0.0015012085417389631,0.0022627136943567105,-7.792445915204804e-05,0.5932721712537861,0.0020038791499308317,0.0005969897780765409,0.0007494791463729398,0.001016876948400757,4363.37,4361.21,4365.98,4356.49,1,0,3,1,17,5,0,1,0,0,,,4364.09,4344.56,False,False,,,,0,0,,,False,0,0,1,STANDARD,1,3.29,1
2026-06-05T23:09:22.271971,4369.06,4369.3,4368.17,4368.22,4,0,108,63.716806717983275,4.283785266706658,0.0980670677462824,2.6072633254925677,0.7841725467780265,1.8230907787145412,4357.289,4372.168056138714,4342.409943861286,0.006829501618421031,0.8673284077327639,4364.187652629332,4360.518722035372,0.09239628750241981,0.17661380343835884,0,0,568.9,0.18984004218667605,0,0,0,108,-0.9999999999907407,0.2000000000000309,1.0052493798978661,-1.1999999999907716,-0.7581876893046162,3.1581876892861596,0.5445890953282819,0.031133963032982794,0.5742102486201748,0.9456434851740471,0.9557522115434254,0.04424778757161883,0.03357314148547515,-0.00019226103555458618,0.001111526182744127,0.004447122017622984,-0.00019227952007675597,0.04424778761077617,0.0025086699551029046,0.0005438447885752098,0.00025868660461243,0.000976720831239146,4369.06,4365.74,4364.66,4363.37,0,0,4,1,17,5,0,1,0,0,,,4364.09,4344.56,True,False,4368.17,4367.79,4367.98,1,0,,,False,0,0,1,STANDARD,1,-4.01,0
2026-06-05T23:09:22.276589,4369.11,4369.66,4367.24,4369.4,4,0,351,64.04934735936766,4.257897696291168,0.09744810949538078,3.283032188258403,1.9283353178620728,1.3546968703963302,4360.3105,4375.445077315743,4345.175922684256,0.006941972281902231,0.8002891924356804,4366.649806145852,4362.677096991412,0.06298178182909214,0.1541004034706936,0,0,571.25,0.6144420131291028,0,0,351,0,0.9999999999971511,0.29999999999943927,0.9787209698574159,0.6999999999977118,-0.49140283436724763,1.8914028343626712,0.5717494982229159,0.07209227811598445,0.6419267618670685,0.8874598070422283,0.1074380164846167,0.8925619831021601,0.01036084315789943,6.637507409967824e-05,0.000838345847439248,0.004469006611554915,6.637287137191765e-05,0.8925619834709874,0.002084599250443242,0.0005544470538873734,0.0005538517874307852,0.0009928715780799932,4369.11,4369.67,4367.54,4365.74,0,1,3,2,18,5,0,1,0,0,,,4364.09,4344.56,False,False,,,,0,0,,,False,0,0,1,STANDARD,1,-4.35,0
2026-06-05T23:09:22.280841,4366.63,4368.74,4366.48,4366.95,4,0,354,58.8662657668007,4.174476420047089,0.09559249407589024,2.949189110026964,2.296900587729918,0.652288522297046,4362.1125,4374.854376049591,4349.370623950409,0.005842066681953368,0.6898268348072204,4366.494195932203,4363.26710112706,0.010438673392060354,0.08440690857518413,0,0,577.45,0.6130400900510866,0,0,354,0,0.9999999999971751,0.29999999999942034,0.978720969857445,0.6999999999977549,-0.3302966717189577,1.7302966717144674,0.5153571362806421,0.12823595415562536,0.6416615802549747,0.7999285458806596,0.7920353978795377,0.20796460167798436,0.011432654519052477,7.328305810205826e-05,-0.0001350874863195184,0.004626349256011242,7.328037302993526e-05,0.2079646017700041,0.0011089810269679923,0.0005444895050740117,0.0005175236721281943,0.0009640373693061416,4366.63,4367.74,4369.11,4367.54,1,0,3,3,18,5,0,1,0,0,,,4364.09,4344.56,False,False,,,,0,0,,,False,0,0,1,INVERSE,1,-3.38,0
2026-06-05T23:09:22.286297,4367.39,4367.43,4367.39,4367.43,17,0,3,58.68614781357621,3.6653150524527303,0.08392384199524046,2.7144442639873887,2.5393456442065885,0.1750986197808002,4364.51,4373.730747771924,4355.289252228076,0.004225330115831525,0.6583385682065355,4367.009236317262,4364.332327015948,0.009635053648145844,0.07097701897898814,0,0,535.6,0.005601194921583271,0,0,3,0,0.9999999996666666,0.09999999998324624,1.0208355710508406,0.8999999996834204,-0.9932928366544098,5.449206814515874,0.34209909615987233,0.11723141527165215,0.45847071034320497,0.7441279359948044,0.0,0.9999999750000006,0.001999000499648385,9.158788200736012e-06,-7.097492066820976e-05,0.0032319863278020833,9.158746259291447e-06,1.0,0.0006690327207408142,0.0005441739465271148,9.158704318091789e-06,0.0007527536527014322,4367.39,4368.4,4366.37,4367.74,0,0,2,1,18,5,0,1,0,0,,,4372.55,4344.56,False,False,,,,0,0,,,False,0,0,1,INVERSE,1,-4.66,0
2026-06-05T23:11:36.656075,4365.18,4365.42,4364.48,4364.48,4,0,100,51.928097110209144,3.553928659872518,0.08142845562065855,2.0566346075756883,2.4045794744528037,-0.34794486687711546,4365.410000000001,4372.082832587183,4358.737167412819,0.003057139002834465,0.4303144513330301,4366.067351241934,4364.331246766823,-0.0363565450148928,0.0034083854951854975,0,0,518.4,0.19290123456790123,0,0,0,100,-0.99999999999,-0.09999999999936436,1.0208355710657842,-0.8999999999906356,-0.7819900464540888,2.58199004643536,0.2529017082923915,0.18490175232785508,0.43707234830176145,0.5770440251269553,0.9999999989361702,0.0,0.03668763102536911,-0.00016035993933827264,-0.00043285383510793807,0.002236643289840412,-0.0001603727983680788,0.0,-0.0002130384087637438,0.0005466647883393313,0.00021537502749480108,0.000731580488916401,4365.18,4366.31,4367.39,4366.37,0,1,1,3,18,5,0,1,0,0,,,4372.55,4362.86,False,True,4365.7,4365.42,4365.5599999999995,-1,0,,,False,0,0,1,INVERSE,1,-3.98,0
2026-06-05T23:12:44.221917,4363.86,4366.35,4362.3,4362.3,4,0,340,47.29780400139533,3.7287523593511636,0.08547675215714562,1.5905383509452804,2.236964328206729,-0.6464259772614485,4365.6695,4371.133223330415,4360.205776669585,0.0025030402921772813,0.19164800299798238,4365.214680992452,4364.094957896865,-0.06677062196145479,-0.04113012925203715,0,0,527.55,0.644488674059331,0,0,0,340,-0.9999999999970589,-0.19999999999950263,1.0052493798981301,-0.7999999999975562,-0.21406147686181587,1.8140614768569283,0.16463343229704797,0.23496779221964673,0.39902241798194005,0.4115958667961221,0.9999999997530864,0.0,0.08955223880079977,-0.000357481679063798,-0.0013963922717699084,0.0013336424506886768,-0.00035754559087121846,0.0,-0.0007718174726694116,0.0005558741521778823,0.0009284093253559319,0.0007607547831392301,4363.86,4365.18,4366.31,4368.4,1,1,2,4,18,5,0,1,0,0,,,4372.55,4362.86,False,False,,,,0,0,,,False,0,-1,-1,INVERSE,1,-3.82,0
2026-06-08T07:25:57.058457,4331.11,4331.15,4328.93,4329.44,7,0,165,52.942543946030185,2.6640718807662553,0.061533867677257464,1.7246010215440037,1.9345092324411506,-0.20990821089714684,4329.137,4335.316879406096,4322.957120593904,0.0028550167879168556,0.5245150414829289,4330.47347238551,4329.058161949107,-0.023865112951286994,0.008820349290962645,0,0,265.55,0.6213519111278478,0,0,0,165,-0.9999999999939394,2.729427794889716e-13,1.025978352081146,-0.9999999999942123,-0.3241545240857381,3.0109015120259697,0.15846980629663857,0.1085590746147225,0.2667968234777551,0.5930735930221881,0.7702702699235452,0.22972972962600427,0.1445887445762301,-0.00038558244884112636,-0.0004617402064902576,0.0006263390597518459,-0.00038565680486775367,0.22972972972948613,6.9990854990154e-05,0.00039849343806596814,0.0005127683949885771,0.0006158303929981943,4331.11,4330.86,4329.93,4331.44,0,1,1,4,2,1,0,0,0,0,,,4334.14,4315.61,False,False,,,,0,0,,,False,0,0,1,INVERSE,1,0.46,1
2026-06-08T07:29:19.114653,4329.1,4330.56,4329.05,4330.45,4,0,198,55.29284697795163,2.5929159481400594,0.059876362690714814,1.5952496603613326,1.8614977939010533,-0.26624813353972065,4329.349,4335.357208069863,4323.340791930137,0.002775571140078118,0.5916246564031493,4330.414377908697,4329.156696550768,0.0008226023699812228,0.02987425819587626,0,0,264.1,0.7497160166603558,0,0,198,0,0.9999999999949496,0.09999999999977552,1.0208355710640682,0.8999999999951741,-0.007554144282281627,1.80755414427263,0.18183542737104036,0.0852105439388437,0.26678375894390083,0.680519480460522,0.07284768207133675,0.9271523172664116,0.11688311687294804,0.00031184310826715134,-0.00019162926432836347,0.0010587465642748484,0.0003117944953112121,0.9271523178804197,0.0002543107520320831,0.0004042668405011335,0.000348693553787763,0.0006158088409892983,4329.1,4331.11,4330.86,4331.28,0,0,1,3,2,1,0,0,0,0,,,4334.14,4315.61,False,False,,,,0,0,,,False,0,0,1,INVERSE,1,0.71,1
2026-06-08T07:29:19.118861,4329.52,4329.83,4329.51,4329.66,16,0,23,53.02293787555982,2.2144976755686505,0.05114714955836372,1.1616326105731787,1.5751418619823956,-0.4135092514092169,4330.1305,4334.272772323284,4325.988227676717,0.0019132320946371375,0.4432075002220772,4330.034081489119,4329.275443607395,-0.008639227361237284,0.008882696368350197,0,0,239.6,0.09599332220367279,0,0,23,0,0.9999999999565218,-1.816413686128726e-12,1.025978352078939,0.9999999999583382,-0.8755945839380542,5.353855453419948,0.12858167017409874,0.10347232808117583,0.23186368170658975,0.5537848605025624,0.5312499983405543,0.46874999853444566,0.013944223106122929,3.233614811781749e-05,-0.0003347871561792948,0.0007882114995665379,3.2335625315850174e-05,0.46874999999928946,-0.0001086572333097724,0.0003577224971429416,7.390880577221051e-05,0.0004536994948200027,4329.52,4329.82,4330.35,4331.11,0,0,0,2,2,1,0,0,0,0,,,4334.14,4315.61,False,False,,,,0,0,,,False,0,0,1,INVERSE,1,1.4,1
